config_id,initial_temp,final_temp,alpha,max_iter,time,final_fitness,validity
cfg_001,0.1,1e-06,0.85,1000.0,0.13,15.700000000000001,True
cfg_002,0.1,1e-06,0.85,5000.0,0.12,15.700000000000001,True
cfg_003,0.1,1e-06,0.85,10000.0,0.12,15.700000000000001,True
cfg_004,0.1,1e-06,0.85,50000.0,0.09,13.9,True
cfg_005,0.1,1e-06,0.85,100000.0,0.1,16.299999999999997,True
cfg_006,0.1,1e-06,0.85,500000.0,0.1,15.700000000000001,True
cfg_007,0.1,1e-06,0.9,1000.0,0.16,15.700000000000001,True
cfg_008,0.1,1e-06,0.9,5000.0,0.17,15.700000000000001,True
cfg_009,0.1,1e-06,0.9,10000.0,0.14,16.299999999999997,True
cfg_010,0.1,1e-06,0.9,50000.0,0.16,15.700000000000001,True
cfg_011,0.1,1e-06,0.9,100000.0,0.13,13.9,True
cfg_012,0.1,1e-06,0.9,500000.0,0.19,15.700000000000001,True
cfg_013,0.1,1e-06,0.93,1000.0,0.2,16.299999999999997,True
cfg_014,0.1,1e-06,0.93,5000.0,0.23,15.700000000000001,True
cfg_015,0.1,1e-06,0.93,10000.0,0.25,15.700000000000001,True
cfg_016,0.1,1e-06,0.93,50000.0,0.24,16.299999999999997,True
cfg_017,0.1,1e-06,0.93,100000.0,0.21,16.299999999999997,True
cfg_018,0.1,1e-06,0.93,500000.0,0.23,15.700000000000001,True
cfg_019,0.1,1e-06,0.95,1000.0,0.34,15.700000000000001,True
cfg_020,0.1,1e-06,0.95,5000.0,0.35,15.700000000000001,True
cfg_021,0.1,1e-06,0.95,10000.0,0.3,16.299999999999997,True
cfg_022,0.1,1e-06,0.95,50000.0,0.29,16.299999999999997,True
cfg_023,0.1,1e-06,0.95,100000.0,0.32,16.299999999999997,True
cfg_024,0.1,1e-06,0.95,500000.0,0.31,16.299999999999997,True
cfg_025,0.1,1e-06,0.97,1000.0,0.52,16.299999999999997,True
cfg_026,0.1,1e-06,0.97,5000.0,0.54,15.700000000000001,True
cfg_027,0.1,1e-06,0.97,10000.0,0.59,15.700000000000001,True
cfg_028,0.1,1e-06,0.97,50000.0,0.55,15.700000000000001,True
cfg_029,0.1,1e-06,0.97,100000.0,0.6,15.700000000000001,True
cfg_030,0.1,1e-06,0.97,500000.0,0.55,15.700000000000001,True
cfg_031,0.1,1e-06,0.99,1000.0,1.53,15.700000000000001,True
cfg_032,0.1,1e-06,0.99,5000.0,1.7,15.700000000000001,True
cfg_033,0.1,1e-06,0.99,10000.0,1.19,13.9,True
cfg_034,0.1,1e-06,0.99,50000.0,1.83,15.700000000000001,True
cfg_035,0.1,1e-06,0.99,100000.0,1.8,15.700000000000001,True
cfg_036,0.1,1e-06,0.99,500000.0,1.44,16.299999999999997,True
cfg_037,0.1,1e-06,0.995,1000.0,1.52,15.700000000000001,True
cfg_038,0.1,1e-06,0.995,5000.0,3.46,15.700000000000001,True
cfg_039,0.1,1e-06,0.995,10000.0,2.38,13.9,True
cfg_040,0.1,1e-06,0.995,50000.0,3.54,15.700000000000001,True
cfg_041,0.1,1e-06,0.995,100000.0,3.53,15.700000000000001,True
cfg_042,0.1,1e-06,0.995,500000.0,3.49,15.700000000000001,True
cfg_043,0.1,0.0001,0.85,1000.0,0.07,13.700000000000003,True
cfg_044,0.1,0.0001,0.85,5000.0,0.07,15.700000000000001,True
cfg_045,0.1,0.0001,0.85,10000.0,0.07,15.700000000000001,True
cfg_046,0.1,0.0001,0.85,50000.0,0.07,15.700000000000001,True
cfg_047,0.1,0.0001,0.85,100000.0,0.07,15.700000000000001,True
cfg_048,0.1,0.0001,0.85,500000.0,0.06,16.299999999999997,True
cfg_049,0.1,0.0001,0.9,1000.0,0.15,16.299999999999997,True
cfg_050,0.1,0.0001,0.9,5000.0,0.11,15.700000000000001,True
cfg_051,0.1,0.0001,0.9,10000.0,0.09,15.700000000000001,True
cfg_052,0.1,0.0001,0.9,50000.0,0.11,15.700000000000001,True
cfg_053,0.1,0.0001,0.9,100000.0,0.07,16.299999999999997,True
cfg_054,0.1,0.0001,0.9,500000.0,0.11,15.700000000000001,True
cfg_055,0.1,0.0001,0.93,1000.0,0.17,15.700000000000001,True
cfg_056,0.1,0.0001,0.93,5000.0,0.11,13.9,True
cfg_057,0.1,0.0001,0.93,10000.0,0.15,16.299999999999997,True
cfg_058,0.1,0.0001,0.93,50000.0,0.16,15.700000000000001,True
cfg_059,0.1,0.0001,0.93,100000.0,0.14,16.299999999999997,True
cfg_060,0.1,0.0001,0.93,500000.0,0.17,15.700000000000001,True
cfg_061,0.1,0.0001,0.95,1000.0,0.2,15.700000000000001,True
cfg_062,0.1,0.0001,0.95,5000.0,0.14,13.9,True
cfg_063,0.1,0.0001,0.95,10000.0,0.25,15.700000000000001,True
cfg_064,0.1,0.0001,0.95,50000.0,0.14,13.9,True
cfg_065,0.1,0.0001,0.95,100000.0,0.21,15.700000000000001,True
cfg_066,0.1,0.0001,0.95,500000.0,0.23,15.700000000000001,True
cfg_067,0.1,0.0001,0.97,1000.0,0.37,15.700000000000001,True
cfg_068,0.1,0.0001,0.97,5000.0,0.28,16.299999999999997,True
cfg_069,0.1,0.0001,0.97,10000.0,0.31,15.700000000000001,True
cfg_070,0.1,0.0001,0.97,50000.0,0.37,15.700000000000001,True
cfg_071,0.1,0.0001,0.97,100000.0,0.36,15.700000000000001,True
cfg_072,0.1,0.0001,0.97,500000.0,0.36,15.700000000000001,True
cfg_073,0.1,0.0001,0.99,1000.0,1.1,15.700000000000001,True
cfg_074,0.1,0.0001,0.99,5000.0,0.87,16.299999999999997,True
cfg_075,0.1,0.0001,0.99,10000.0,1.02,15.700000000000001,True
cfg_076,0.1,0.0001,0.99,50000.0,1.16,15.700000000000001,True
cfg_077,0.1,0.0001,0.99,100000.0,1.02,15.700000000000001,True
cfg_078,0.1,0.0001,0.99,500000.0,1.01,15.700000000000001,True
cfg_079,0.1,0.0001,0.995,1000.0,1.54,15.700000000000001,True
cfg_080,0.1,0.0001,0.995,5000.0,2.15,15.700000000000001,True
cfg_081,0.1,0.0001,0.995,10000.0,2.02,15.700000000000001,True
cfg_082,0.1,0.0001,0.995,50000.0,2.12,15.700000000000001,True
cfg_083,0.1,0.0001,0.995,100000.0,1.79,16.299999999999997,True
cfg_084,0.1,0.0001,0.995,500000.0,2.03,15.700000000000001,True
cfg_085,0.1,0.001,0.85,1000.0,0.04,16.299999999999997,True
cfg_086,0.1,0.001,0.85,5000.0,0.05,15.700000000000001,True
cfg_087,0.1,0.001,0.85,10000.0,0.04,16.299999999999997,True
cfg_088,0.1,0.001,0.85,50000.0,0.05,15.700000000000001,True
cfg_089,0.1,0.001,0.85,100000.0,0.05,15.700000000000001,True
cfg_090,0.1,0.001,0.85,500000.0,0.06,14.700000000000001,True
cfg_091,0.1,0.001,0.9,1000.0,0.07,15.700000000000001,True
cfg_092,0.1,0.001,0.9,5000.0,0.06,13.9,True
cfg_093,0.1,0.001,0.9,10000.0,0.08,15.700000000000001,True
cfg_094,0.1,0.001,0.9,50000.0,0.08,15.700000000000001,True
cfg_095,0.1,0.001,0.9,100000.0,0.07,15.700000000000001,True
cfg_096,0.1,0.001,0.9,500000.0,0.06,16.299999999999997,True
cfg_097,0.1,0.001,0.93,1000.0,0.09,16.299999999999997,True
cfg_098,0.1,0.001,0.93,5000.0,0.1,15.700000000000001,True
cfg_099,0.1,0.001,0.93,10000.0,0.14,15.700000000000001,True
cfg_100,0.1,0.001,0.93,50000.0,0.12,15.700000000000001,True
cfg_101,0.1,0.001,0.93,100000.0,0.11,15.700000000000001,True
cfg_102,0.1,0.001,0.93,500000.0,0.1,15.700000000000001,True
cfg_103,0.1,0.001,0.95,1000.0,0.11,16.299999999999997,True
cfg_104,0.1,0.001,0.95,5000.0,0.1,13.9,True
cfg_105,0.1,0.001,0.95,10000.0,0.15,15.700000000000001,True
cfg_106,0.1,0.001,0.95,50000.0,0.14,15.700000000000001,True
cfg_107,0.1,0.001,0.95,100000.0,0.16,15.700000000000001,True
cfg_108,0.1,0.001,0.95,500000.0,0.14,15.700000000000001,True
cfg_109,0.1,0.001,0.97,1000.0,0.24,15.700000000000001,True
cfg_110,0.1,0.001,0.97,5000.0,0.22,15.700000000000001,True
cfg_111,0.1,0.001,0.97,10000.0,0.3,15.700000000000001,True
cfg_112,0.1,0.001,0.97,50000.0,0.23,15.700000000000001,True
cfg_113,0.1,0.001,0.97,100000.0,0.23,15.700000000000001,True
cfg_114,0.1,0.001,0.97,500000.0,0.24,15.700000000000001,True
cfg_115,0.1,0.001,0.99,1000.0,0.7,15.700000000000001,True
cfg_116,0.1,0.001,0.99,5000.0,0.51,13.9,True
cfg_117,0.1,0.001,0.99,10000.0,0.73,15.700000000000001,True
cfg_118,0.1,0.001,0.99,50000.0,0.58,16.299999999999997,True
cfg_119,0.1,0.001,0.99,100000.0,0.71,15.700000000000001,True
cfg_120,0.1,0.001,0.99,500000.0,0.67,15.700000000000001,True
cfg_121,0.1,0.001,0.995,1000.0,1.37,15.700000000000001,True
cfg_122,0.1,0.001,0.995,5000.0,1.35,15.700000000000001,True
cfg_123,0.1,0.001,0.995,10000.0,1.39,15.700000000000001,True
cfg_124,0.1,0.001,0.995,50000.0,1.39,15.700000000000001,True
cfg_125,0.1,0.001,0.995,100000.0,1.14,16.299999999999997,True
cfg_126,0.1,0.001,0.995,500000.0,1.36,15.700000000000001,True
cfg_127,0.1,0.01,0.85,1000.0,0.02,13.9,True
cfg_128,0.1,0.01,0.85,5000.0,0.03,12.7,True
cfg_129,0.1,0.01,0.85,10000.0,0.03,16.299999999999997,True
cfg_130,0.1,0.01,0.85,50000.0,0.02,15.700000000000001,True
cfg_131,0.1,0.01,0.85,100000.0,0.05,14.9,True
cfg_132,0.1,0.01,0.85,500000.0,0.03,14.700000000000001,True
cfg_133,0.1,0.01,0.9,1000.0,0.03,13.700000000000003,True
cfg_134,0.1,0.01,0.9,5000.0,0.05,15.700000000000001,True
cfg_135,0.1,0.01,0.9,10000.0,0.04,7.099999999999998,True
cfg_136,0.1,0.01,0.9,50000.0,0.03,13.9,True
cfg_137,0.1,0.01,0.9,100000.0,0.03,16.299999999999997,True
cfg_138,0.1,0.01,0.9,500000.0,0.04,15.700000000000001,True
cfg_139,0.1,0.01,0.93,1000.0,0.06,16.299999999999997,True
cfg_140,0.1,0.01,0.93,5000.0,0.05,16.299999999999997,True
cfg_141,0.1,0.01,0.93,10000.0,0.06,15.700000000000001,True
cfg_142,0.1,0.01,0.93,50000.0,0.06,15.700000000000001,True
cfg_143,0.1,0.01,0.93,100000.0,0.06,15.700000000000001,True
cfg_144,0.1,0.01,0.93,500000.0,0.06,15.700000000000001,True
cfg_145,0.1,0.01,0.95,1000.0,0.08,15.700000000000001,True
cfg_146,0.1,0.01,0.95,5000.0,0.07,15.700000000000001,True
cfg_147,0.1,0.01,0.95,10000.0,0.08,15.700000000000001,True
cfg_148,0.1,0.01,0.95,50000.0,0.08,15.700000000000001,True
cfg_149,0.1,0.01,0.95,100000.0,0.05,16.299999999999997,True
cfg_150,0.1,0.01,0.95,500000.0,0.05,13.9,True
cfg_151,0.1,0.01,0.97,1000.0,0.12,15.700000000000001,True
cfg_152,0.1,0.01,0.97,5000.0,0.11,15.700000000000001,True
cfg_153,0.1,0.01,0.97,10000.0,0.08,13.9,True
cfg_154,0.1,0.01,0.97,50000.0,0.15,15.700000000000001,True
cfg_155,0.1,0.01,0.97,100000.0,0.13,15.700000000000001,True
cfg_156,0.1,0.01,0.97,500000.0,0.08,13.9,True
cfg_157,0.1,0.01,0.99,1000.0,0.38,15.700000000000001,True
cfg_158,0.1,0.01,0.99,5000.0,0.35,15.700000000000001,True
cfg_159,0.1,0.01,0.99,10000.0,0.25,13.9,True
cfg_160,0.1,0.01,0.99,50000.0,0.35,15.700000000000001,True
cfg_161,0.1,0.01,0.99,100000.0,0.36,15.700000000000001,True
cfg_162,0.1,0.01,0.99,500000.0,0.26,13.9,True
cfg_163,0.1,0.01,0.995,1000.0,0.66,15.700000000000001,True
cfg_164,0.1,0.01,0.995,5000.0,0.68,15.700000000000001,True
cfg_165,0.1,0.01,0.995,10000.0,0.7,15.700000000000001,True
cfg_166,0.1,0.01,0.995,50000.0,0.57,16.299999999999997,True
cfg_167,0.1,0.01,0.995,100000.0,0.68,15.700000000000001,True
cfg_168,0.1,0.01,0.995,500000.0,0.74,15.700000000000001,True
cfg_169,0.1,0.1,0.85,1000.0,0.0,-3.3,True
cfg_170,0.1,0.1,0.85,5000.0,0.0,-3.3,True
cfg_171,0.1,0.1,0.85,10000.0,0.0,-3.3,True
cfg_172,0.1,0.1,0.85,50000.0,0.0,-3.3,True
cfg_173,0.1,0.1,0.85,100000.0,0.0,-3.3,True
cfg_174,0.1,0.1,0.85,500000.0,0.0,-3.3,True
cfg_175,0.1,0.1,0.9,1000.0,0.0,-3.3,True
cfg_176,0.1,0.1,0.9,5000.0,0.0,-3.3,True
cfg_177,0.1,0.1,0.9,10000.0,0.0,-3.3,True
cfg_178,0.1,0.1,0.9,50000.0,0.0,-3.3,True
cfg_179,0.1,0.1,0.9,100000.0,0.0,-3.3,True
cfg_180,0.1,0.1,0.9,500000.0,0.0,-3.3,True
cfg_181,0.1,0.1,0.93,1000.0,0.0,-3.3,True
cfg_182,0.1,0.1,0.93,5000.0,0.0,-3.3,True
cfg_183,0.1,0.1,0.93,10000.0,0.0,-3.3,True
cfg_184,0.1,0.1,0.93,50000.0,0.0,-3.3,True
cfg_185,0.1,0.1,0.93,100000.0,0.0,-3.3,True
cfg_186,0.1,0.1,0.93,500000.0,0.0,-3.3,True
cfg_187,0.1,0.1,0.95,1000.0,0.0,-3.3,True
cfg_188,0.1,0.1,0.95,5000.0,0.0,-3.3,True
cfg_189,0.1,0.1,0.95,10000.0,0.0,-3.3,True
cfg_190,0.1,0.1,0.95,50000.0,0.0,-3.3,True
cfg_191,0.1,0.1,0.95,100000.0,0.0,-3.3,True
cfg_192,0.1,0.1,0.95,500000.0,0.0,-3.3,True
cfg_193,0.1,0.1,0.97,1000.0,0.0,-3.3,True
cfg_194,0.1,0.1,0.97,5000.0,0.0,-3.3,True
cfg_195,0.1,0.1,0.97,10000.0,0.0,-3.3,True
cfg_196,0.1,0.1,0.97,50000.0,0.0,-3.3,True
cfg_197,0.1,0.1,0.97,100000.0,0.0,-3.3,True
cfg_198,0.1,0.1,0.97,500000.0,0.0,-3.3,True
cfg_199,0.1,0.1,0.99,1000.0,0.0,-3.3,True
cfg_200,0.1,0.1,0.99,5000.0,0.0,-3.3,True
cfg_201,0.1,0.1,0.99,10000.0,0.0,-3.3,True
cfg_202,0.1,0.1,0.99,50000.0,0.0,-3.3,True
cfg_203,0.1,0.1,0.99,100000.0,0.0,-3.3,True
cfg_204,0.1,0.1,0.99,500000.0,0.0,-3.3,True
cfg_205,0.1,0.1,0.995,1000.0,0.0,-3.3,True
cfg_206,0.1,0.1,0.995,5000.0,0.0,-3.3,True
cfg_207,0.1,0.1,0.995,10000.0,0.0,-3.3,True
cfg_208,0.1,0.1,0.995,50000.0,0.0,-3.3,True
cfg_209,0.1,0.1,0.995,100000.0,0.0,-3.3,True
cfg_210,0.1,0.1,0.995,500000.0,0.0,-3.3,True
cfg_211,0.1,1.0,0.85,1000.0,0.0,-3.3,True
cfg_212,0.1,1.0,0.85,5000.0,0.0,-3.3,True
cfg_213,0.1,1.0,0.85,10000.0,0.0,-3.3,True
cfg_214,0.1,1.0,0.85,50000.0,0.0,-3.3,True
cfg_215,0.1,1.0,0.85,100000.0,0.0,-3.3,True
cfg_216,0.1,1.0,0.85,500000.0,0.0,-3.3,True
cfg_217,0.1,1.0,0.9,1000.0,0.0,-3.3,True
cfg_218,0.1,1.0,0.9,5000.0,0.0,-3.3,True
cfg_219,0.1,1.0,0.9,10000.0,0.0,-3.3,True
cfg_220,0.1,1.0,0.9,50000.0,0.0,-3.3,True
cfg_221,0.1,1.0,0.9,100000.0,0.0,-3.3,True
cfg_222,0.1,1.0,0.9,500000.0,0.0,-3.3,True
cfg_223,0.1,1.0,0.93,1000.0,0.0,-3.3,True
cfg_224,0.1,1.0,0.93,5000.0,0.0,-3.3,True
cfg_225,0.1,1.0,0.93,10000.0,0.0,-3.3,True
cfg_226,0.1,1.0,0.93,50000.0,0.0,-3.3,True
cfg_227,0.1,1.0,0.93,100000.0,0.0,-3.3,True
cfg_228,0.1,1.0,0.93,500000.0,0.0,-3.3,True
cfg_229,0.1,1.0,0.95,1000.0,0.0,-3.3,True
cfg_230,0.1,1.0,0.95,5000.0,0.0,-3.3,True
cfg_231,0.1,1.0,0.95,10000.0,0.0,-3.3,True
cfg_232,0.1,1.0,0.95,50000.0,0.0,-3.3,True
cfg_233,0.1,1.0,0.95,100000.0,0.0,-3.3,True
cfg_234,0.1,1.0,0.95,500000.0,0.0,-3.3,True
cfg_235,0.1,1.0,0.97,1000.0,0.0,-3.3,True
cfg_236,0.1,1.0,0.97,5000.0,0.0,-3.3,True
cfg_237,0.1,1.0,0.97,10000.0,0.0,-3.3,True
cfg_238,0.1,1.0,0.97,50000.0,0.0,-3.3,True
cfg_239,0.1,1.0,0.97,100000.0,0.0,-3.3,True
cfg_240,0.1,1.0,0.97,500000.0,0.0,-3.3,True
cfg_241,0.1,1.0,0.99,1000.0,0.0,-3.3,True
cfg_242,0.1,1.0,0.99,5000.0,0.0,-3.3,True
cfg_243,0.1,1.0,0.99,10000.0,0.0,-3.3,True
cfg_244,0.1,1.0,0.99,50000.0,0.0,-3.3,True
cfg_245,0.1,1.0,0.99,100000.0,0.0,-3.3,True
cfg_246,0.1,1.0,0.99,500000.0,0.0,-3.3,True
cfg_247,0.1,1.0,0.995,1000.0,0.0,-3.3,True
cfg_248,0.1,1.0,0.995,5000.0,0.0,-3.3,True
cfg_249,0.1,1.0,0.995,10000.0,0.0,-3.3,True
cfg_250,0.1,1.0,0.995,50000.0,0.0,-3.3,True
cfg_251,0.1,1.0,0.995,100000.0,0.0,-3.3,True
cfg_252,0.1,1.0,0.995,500000.0,0.0,-3.3,True
cfg_253,1.0,1e-06,0.85,1000.0,0.12,15.700000000000001,True
cfg_254,1.0,1e-06,0.85,5000.0,0.17,15.700000000000001,True
cfg_255,1.0,1e-06,0.85,10000.0,0.14,16.299999999999997,True
cfg_256,1.0,1e-06,0.85,50000.0,0.15,15.700000000000001,True
cfg_257,1.0,1e-06,0.85,100000.0,0.11,16.299999999999997,True
cfg_258,1.0,1e-06,0.85,500000.0,0.13,15.700000000000001,True
cfg_259,1.0,1e-06,0.9,1000.0,0.21,15.700000000000001,True
cfg_260,1.0,1e-06,0.9,5000.0,0.17,16.299999999999997,True
cfg_261,1.0,1e-06,0.9,10000.0,0.18,15.700000000000001,True
cfg_262,1.0,1e-06,0.9,50000.0,0.22,15.700000000000001,True
cfg_263,1.0,1e-06,0.9,100000.0,0.2,15.700000000000001,True
cfg_264,1.0,1e-06,0.9,500000.0,0.13,13.9,True
cfg_265,1.0,1e-06,0.93,1000.0,0.25,16.299999999999997,True
cfg_266,1.0,1e-06,0.93,5000.0,0.31,15.700000000000001,True
cfg_267,1.0,1e-06,0.93,10000.0,0.25,16.299999999999997,True
cfg_268,1.0,1e-06,0.93,50000.0,0.3,15.700000000000001,True
cfg_269,1.0,1e-06,0.93,100000.0,0.26,16.299999999999997,True
cfg_270,1.0,1e-06,0.93,500000.0,0.29,15.700000000000001,True
cfg_271,1.0,1e-06,0.95,1000.0,0.41,15.700000000000001,True
cfg_272,1.0,1e-06,0.95,5000.0,0.35,16.299999999999997,True
cfg_273,1.0,1e-06,0.95,10000.0,0.4,15.700000000000001,True
cfg_274,1.0,1e-06,0.95,50000.0,0.4,15.700000000000001,True
cfg_275,1.0,1e-06,0.95,100000.0,0.28,13.9,True
cfg_276,1.0,1e-06,0.95,500000.0,0.41,15.700000000000001,True
cfg_277,1.0,1e-06,0.97,1000.0,0.57,16.299999999999997,True
cfg_278,1.0,1e-06,0.97,5000.0,0.48,13.9,True
cfg_279,1.0,1e-06,0.97,10000.0,0.75,15.700000000000001,True
cfg_280,1.0,1e-06,0.97,50000.0,0.59,16.299999999999997,True
cfg_281,1.0,1e-06,0.97,100000.0,0.7,15.700000000000001,True
cfg_282,1.0,1e-06,0.97,500000.0,0.45,13.9,True
cfg_283,1.0,1e-06,0.99,1000.0,1.24,16.299999999999997,True
cfg_284,1.0,1e-06,0.99,5000.0,1.77,16.299999999999997,True
cfg_285,1.0,1e-06,0.99,10000.0,2.03,15.700000000000001,True
cfg_286,1.0,1e-06,0.99,50000.0,1.74,16.299999999999997,True
cfg_287,1.0,1e-06,0.99,100000.0,1.48,13.9,True
cfg_288,1.0,1e-06,0.99,500000.0,1.74,16.299999999999997,True
cfg_289,1.0,1e-06,0.995,1000.0,1.5,15.700000000000001,True
cfg_290,1.0,1e-06,0.995,5000.0,4.2,15.700000000000001,True
cfg_291,1.0,1e-06,0.995,10000.0,3.5,16.299999999999997,True
cfg_292,1.0,1e-06,0.995,50000.0,3.55,16.299999999999997,True
cfg_293,1.0,1e-06,0.995,100000.0,4.15,15.700000000000001,True
cfg_294,1.0,1e-06,0.995,500000.0,3.48,16.299999999999997,True
cfg_295,1.0,0.0001,0.85,1000.0,0.08,15.700000000000001,True
cfg_296,1.0,0.0001,0.85,5000.0,0.09,15.700000000000001,True
cfg_297,1.0,0.0001,0.85,10000.0,0.1,15.700000000000001,True
cfg_298,1.0,0.0001,0.85,50000.0,0.09,15.700000000000001,True
cfg_299,1.0,0.0001,0.85,100000.0,0.08,15.700000000000001,True
cfg_300,1.0,0.0001,0.85,500000.0,0.08,15.700000000000001,True
cfg_301,1.0,0.0001,0.9,1000.0,0.12,16.299999999999997,True
cfg_302,1.0,0.0001,0.9,5000.0,0.13,15.700000000000001,True
cfg_303,1.0,0.0001,0.9,10000.0,0.18,15.700000000000001,True
cfg_304,1.0,0.0001,0.9,50000.0,0.13,15.700000000000001,True
cfg_305,1.0,0.0001,0.9,100000.0,0.15,15.700000000000001,True
cfg_306,1.0,0.0001,0.9,500000.0,0.13,15.700000000000001,True
cfg_307,1.0,0.0001,0.93,1000.0,0.21,15.700000000000001,True
cfg_308,1.0,0.0001,0.93,5000.0,0.16,16.299999999999997,True
cfg_309,1.0,0.0001,0.93,10000.0,0.2,15.700000000000001,True
cfg_310,1.0,0.0001,0.93,50000.0,0.21,15.700000000000001,True
cfg_311,1.0,0.0001,0.93,100000.0,0.17,16.299999999999997,True
cfg_312,1.0,0.0001,0.93,500000.0,0.18,15.700000000000001,True
cfg_313,1.0,0.0001,0.95,1000.0,0.24,16.299999999999997,True
cfg_314,1.0,0.0001,0.95,5000.0,0.26,15.700000000000001,True
cfg_315,1.0,0.0001,0.95,10000.0,0.29,15.700000000000001,True
cfg_316,1.0,0.0001,0.95,50000.0,0.27,15.700000000000001,True
cfg_317,1.0,0.0001,0.95,100000.0,0.27,15.700000000000001,True
cfg_318,1.0,0.0001,0.95,500000.0,0.26,15.700000000000001,True
cfg_319,1.0,0.0001,0.97,1000.0,0.46,15.700000000000001,True
cfg_320,1.0,0.0001,0.97,5000.0,0.44,15.700000000000001,True
cfg_321,1.0,0.0001,0.97,10000.0,0.48,15.700000000000001,True
cfg_322,1.0,0.0001,0.97,50000.0,0.38,16.299999999999997,True
cfg_323,1.0,0.0001,0.97,100000.0,0.4,16.299999999999997,True
